cod_tarif,regiao,cod_modelo,ano_modelo,sexo,idade,exposicao1,premio1,exposicao2,premio2,is_media,freq_sin1,indeniz1,freq_sin2,indeniz2,freq_sin3,indeniz3,freq_sin4,indeniz4,freq_sin9,indeniz9,envio
1,01,001381-1,2013,M,1,1.05753425136209,1075.55041503906,0,0,32742.0308582908,0,0,0,0,0,0,0,0,0,0,2018A
5,01,817036-3,2015,M,2,0.0301369857043028,142.879455566406,0,0,48326.0017675267,0,0,0,0,0,0,0,0,0,0,2018A
1,23,005309-0,2012,M,2,1.4657534062862398,1376.1895294189499,0,0,23478.106394501203,0,0,0,0,0,0,0,0,0,0,2018A
1,02,025141-0,2011,M,4,6.7260271236300495,4815.8577117919895,0,0,19381.9022069026,0,0,0,0,0,0,0,0,1,300,2018A
1,18,005180-2,2004,J,5,0.504109561443329,498.207641601563,0,0,12521.0004678657,0,0,0,0,0,0,0,0,0,0,2018A
1,13,042722-2,2009,0,0,0.504109561443329,305.158477783203,0,0,15517.000002955901,0,0,0,0,0,0,0,0,0,0,2018A
1,05,025097-0,2006,M,5,1.31506844609976,885.304538726807,0,0,15242.9998561801,0,0,0,0,0,0,0,0,0,0,2018A
3,0 ,033104-0,2018,0,0,0.046575341373682,322.990234375,0,0,245700.003176012,0,0,0,0,0,0,0,0,0,0,2018A
1,55,023112-6,2014,M,4,0.0904109552502632,99.0901641845703,0,0,33510.999482560495,0,0,0,0,0,0,0,0,1,187,2018A
1,37,005079-2,1998,J,1,0.484931498765945,9.67213153839111,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2018A
2,21,004407-5,2014,M,0,0.43835616111755393,30.1639347076416,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2018A
4,19,999999-9,2013,F,3,0.506849303841591,1291.54370117188,0,0,106683.298287906,0,0,0,0,0,0,0,0,0,0,2018A
1,13,014091-0,2017,J,1,1.2547944635152801,2949.45733642578,0,0,96350.78972320279,0,0,0,0,0,0,0,0,0,0,2018A
1,07,004458-0,2016,M,5,13.8356159687974,19299.1270403862,0,0,54407.6873759643,0,0,3,14147,0,0,0,0,1,219,2018A
2,12,073005-0,2012,F,5,9.599999733269211,9268.15880203247,0,0,14814.2416238147,0,0,0,0,0,0,0,0,4,144,2018A
1,11,004442-3,2014,M,3,2.06575334817171,4077.52834320068,0,0,37827.5122379704,0,0,0,0,0,0,0,0,2,72,2018A
1,09,003284-0,2006,M,2,0.504109561443329,567.462158203125,0,0,17536.0003178223,0,0,0,0,0,0,0,0,0,0,2018A
1,05,001305-6,2012,F,3,4.40273961424828,3014.98754119873,0,0,20277.2293719196,0,0,0,0,0,0,0,0,1,326,2018A
1,13,023067-7,2010,F,5,0.506849303841591,354.86611175537104,0,0,26084.372311573,0,0,0,0,0,0,0,0,0,0,2018A
1,07,023130-4,2017,F,4,3.73698615282774,4414.362419128421,0,0,41958.085149573904,0,0,0,0,0,0,0,0,0,0,2018A
1,01,001367-6,2012,M,3,0.504109561443329,495.03561401367205,0,0,24179.999890748597,0,0,0,0,0,0,0,0,0,0,2018A
3,38,025264-6,2018,F,5,0.241095885634422,219.03825378418,0,0,54537.0007031663,0,0,0,0,0,0,0,0,0,0,2018A
3,40,999999-9,2017,M,5,15.093150396365699,66159.1167354584,0,0,144413.703485459,0,0,3,44599,0,0,0,0,1,330,2018A
1,29,004437-7,2017,F,4,1.06301367655396,1594.28415679932,0,0,61734.927741011204,0,0,0,0,0,0,0,0,0,0,2018A
2,13,014019-8,1994,F,5,0.506849318742752,683.423492431641,0,0,11969.135345296101,0,0,0,0,0,0,0,0,0,0,2018A
9,13,506064-8,2012,J,0,1.9616438299417498,12328.4842224121,0,0,106277.962844994,0,0,0,0,0,0,0,0,0,0,2018A
1,19,002125-3,2013,F,5,0.45479452610015897,379.622955322266,0,0,28376.9996359198,0,0,0,0,0,0,0,0,0,0,2018A
3,18,005315-5,2013,J,0,1.3041095361113502,2736.33330535889,0,0,34095.3862976786,0,0,0,0,0,0,0,0,0,0,2018A
1,30,001239-4,2015,F,5,0.504109561443329,493.68307495117205,0,0,31677.9998607162,0,0,0,0,0,0,0,0,0,0,2018A
2,18,022126-0,2013,F,5,0.504109561443329,935.0819702148441,0,0,69800.0005306498,0,0,0,0,0,0,0,0,0,0,2018A
1,36,001494-0,2018,M,5,1.2904109470546201,1605.0859050750698,0,0,45881.2525496435,0,0,2,2420,0,0,0,0,1,1226,2018A
1,13,008045-4,2003,M,4,0.11506849527358999,163.868850708008,0,0,20942.9991137144,0,0,0,0,0,0,0,0,0,0,2018A
1,01,250546-6,2014,F,5,0.504109561443329,411.737701416016,0,0,21975.9996055598,0,0,0,0,0,0,0,0,0,0,2018A
1,38,024158-0,2011,F,5,1.18904107809067,1558.8497467041,0,0,24264.9883193469,0,0,0,0,0,0,0,0,0,0,2018A
1,25,014082-1,2016,F,3,0.504109561443329,742.535522460938,0,0,53702.999076210595,0,0,0,0,0,0,0,0,0,0,2018A
3,31,005408-9,2018,J,3,0.197260275483131,634.7835693359381,0,0,72213.9979279211,0,0,0,0,0,0,0,0,0,0,2018A
1,39,005378-3,2016,J,4,0.293150693178177,371.576507568359,0,0,46753.0015232036,0,0,0,0,0,0,0,0,0,0,2018A
1,37,025238-7,2017,M,5,0.504109561443329,699.300537109375,0,0,42015.0016632467,0,0,0,0,0,0,0,0,0,0,2018A
1,15,001371-4,2015,F,1,0.504109591245651,639.041091918945,0,0,39807.4781584348,0,0,0,0,0,0,0,0,0,0,2018A
3,05,021324-1,2015,J,0,0.378082185983658,983.34423828125,0,0,165679.999143645,0,0,0,0,0,0,0,0,0,0,2018A
3,21,017040-2,2016,F,4,1.51780818030238,2386.22399139404,0,0,63162.7693550043,1,639,0,0,0,0,0,0,0,0,2018A
4,07,504078-7,1985,0,0,0.504109561443329,427.825134277344,0,0,31100.000508421203,0,0,0,0,0,0,0,0,0,0,2018A
1,07,014075-9,2017,M,5,0.263013690710068,35.4098358154297,0,0,105.00000147304199,0,0,0,0,0,0,0,0,0,0,2018A
4,01,021152-4,2010,J,4,0.0136986300349236,18.493150711059602,0,0,72762.0020069629,0,0,0,0,0,0,0,0,0,0,2018A
1,05,005248-5,2014,J,0,0.504109561443329,616.3497314453131,0,0,40988.0012991934,0,0,0,0,0,0,0,0,0,0,2018A
2,11,023126-6,2015,F,4,4.06301367282867,5225.6951675415,0,0,33090.6968175863,0,0,0,0,0,0,0,0,2,826,2018A
3,10,033070-1,2012,M,5,0.504109561443329,1783.69396972656,0,0,105008.99628036699,0,0,0,0,0,0,0,0,0,0,2018A
4,13,504057-4,2002,J,0,0.504109561443329,1895.80322265625,0,0,67537.99845369019,0,0,0,0,0,0,0,0,0,0,2018A
3,39,009144-8,2016,F,4,0.5150684863328929,7390.54663085938,0,0,474677.000340656,0,0,0,0,0,0,0,0,0,0,2018A
1,21,003318-9,2009,M,4,2.9479451635852496,3328.34442281723,0,0,26485.8323430404,0,0,0,0,0,0,0,0,0,0,2018A
4,08,509279-5,2013,J,0,4.00547936186194,8799.964817047121,0,0,75941.60042672639,0,0,0,0,0,0,0,0,0,0,2018A
3,15,004477-6,2017,0,5,2.0164382457733203,3628.81927490234,0,0,91732.99616922381,0,0,0,0,0,0,0,0,0,0,2018A
1,31,001376-5,2012,M,3,0.10410959273576699,116.18032836914101,0,0,38.0000007156479,0,0,0,0,0,0,0,0,0,0,2018A
1,21,999999-9,1995,M,5,6.82465728744864,2135.27597856522,0,0,1369.9132367696302,0,0,0,0,0,0,0,0,0,0,2018A
1,39,015090-8,2017,M,1,1.5150684267282502,3849.6712188720703,0,0,53709.431167165305,1,1616,0,0,0,0,0,0,0,0,2018A
3,23,002090-7,2009,M,4,0.50684928894043,975.991821289063,0,0,71375.1525391838,0,0,0,0,0,0,0,0,0,0,2018A
1,13,003284-0,2005,M,3,1.52328761667013,1156.57104873657,0,0,11358.699958327199,1,16537,0,0,1,16280,0,0,0,0,2018A
4,09,999999-9,2013,M,4,1.8821917399764099,7372.699340820309,0,0,86144.5753429613,0,0,0,0,0,0,0,0,1,330,2018A
1,38,004370-2,2011,M,3,1.6958903968334198,973.458892822266,0,0,24521.620927249904,0,0,0,0,0,0,0,0,0,0,2018A
1,20,005311-2,2013,M,3,0.50684928894043,345.166198730469,0,0,31394.7837657817,0,0,0,0,0,0,0,0,0,0,2018A
1,07,001108-8,2008,J,3,0.40273973345756503,446.622955322266,0,0,25090.0007993368,0,0,0,0,0,0,0,0,0,0,2018A
1,13,005397-0,2016,F,4,7.39725999580696,7331.39782893658,0,0,33604.0338855642,0,0,0,0,0,0,0,0,1,521,2018A
1,07,001314-5,2016,J,2,0.22739726305007898,366.2431640625,0,0,37122.0009116423,0,0,0,0,0,0,0,0,0,0,2018A
3,12,002113-0,2011,F,3,3.35342456959188,7061.21278381348,0,0,49395.4734771103,0,0,0,0,0,0,0,0,0,0,2018A
2,28,072004-6,2014,M,5,0.504109561443329,1351.34423828125,0,0,41693.9993953335,0,0,0,0,0,0,0,0,0,0,2018A
1,19,024152-0,2008,F,5,0.827397227287292,746.87158203125,0,0,18816.443694025,0,0,0,0,0,0,0,0,0,0,2018A
3,11,033115-5,2017,J,1,0.676712334156036,1650.87603759766,0,0,233815.706719136,0,0,0,0,0,0,0,0,0,0,2018A
1,02,052701-1,2008,F,2,0.578082166612148,595.743179321289,0,0,24297.891240309902,0,0,0,0,0,0,0,0,0,0,2018A
3,16,999999-9,2014,M,1,3.54520543944091,7507.6023922860595,0,0,25098.613599416898,0,0,0,0,0,0,0,0,1,670,2018A
1,14,001250-5,2008,M,2,1.3780821263790102,1817.77619934082,0,0,22012.5155232408,0,0,0,0,0,0,0,0,0,0,2018A
1,28,025135-6,2016,M,2,1.0109588839113701,1594.3872833251999,0,0,35425.0928973184,0,0,0,0,0,0,0,0,0,0,2018A
3,25,033082-5,2014,F,3,0.504109561443329,1364.41528320313,0,0,142561.99977984198,0,0,0,0,0,0,0,0,0,0,2018A
3,15,221015-5,2012,F,3,0.5041095986962321,866.7621459960941,0,0,58376.479302907304,0,0,0,0,0,0,0,0,0,0,2018A
1,36,015109-2,2015,M,0,0.372602745890617,467.195922851563,0,0,38009.9999994401,0,0,0,0,0,0,0,0,0,0,2018A
3,23,017034-8,2017,0,2,0.413698643445969,387.364166259766,0,0,85846.0030329744,0,0,0,0,0,0,0,0,0,0,2018A
1,27,001349-8,2013,F,5,0.9534246325492859,980.262298583984,0,0,14337.2874430687,0,0,0,0,0,0,0,0,0,0,2018A
1,16,001161-4,2009,F,5,4.67397245764732,3826.4238433837895,0,0,13608.0850440614,0,0,0,0,0,0,0,0,0,0,2018A
4,16,506054-0,2011,J,4,0.30410960316658003,1466.65576171875,0,0,101081.00107631901,0,0,0,0,0,0,0,0,0,0,2018A
3,07,012572-2,2009,M,4,0.630136951804161,646.993057250977,0,0,28201.1999346856,0,0,0,0,0,0,0,0,0,0,2018A
1,18,011093-0,2014,M,3,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,820,2018A
2,11,010029-3,2009,M,5,2.3643834590911896,2918.03030395508,0,0,52544.1270391491,0,0,0,0,0,0,0,0,1,36,2018A
1,39,052132-2,2008,F,3,0.504109561443329,607.300537109375,0,0,21307.9997441341,0,0,0,0,0,0,0,0,0,0,2018A
1,02,001414-1,2014,0,0,0.0,0.0,0,0,0.0,0,0,1,313,0,0,0,0,0,0,2018A
2,30,023065-0,2012,F,2,0.6054794490337371,1107.43713378906,0,0,10955.0986288547,0,0,0,0,0,0,0,0,0,0,2018A
3,15,022114-7,2014,M,5,0.38630136847496005,670.713134765625,0,0,60.9999976084165,0,0,0,0,0,0,0,0,0,0,2018A
2,20,022115-5,2015,F,5,0.9863013313151899,5370.02624511719,0,0,82863.9753414972,0,0,0,0,0,0,0,0,0,0,2018A
9,03,513061-1,2007,J,0,0.504109561443329,131.71585083007798,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2018A
3,18,001190-8,2007,J,0,1.01369859464467,2963.74588012695,0,0,39950.8125329178,0,0,0,0,0,0,0,0,0,0,2018A
1,23,012696-6,2012,M,4,1.73972602188587,1283.46995544434,0,0,21880.9525580145,0,0,0,0,0,0,0,0,0,0,2018A
5,38,811129-4,2016,M,3,0.504109561443329,373.02731323242205,0,0,8907.00027797632,0,0,0,0,0,0,0,0,0,0,2018A
3,30,004474-1,2017,F,5,0.394520550966263,270.270874023438,0,0,89225.00379266731,0,0,0,0,0,0,0,0,0,0,2018A
2,27,003304-9,2009,M,2,0.616438329219818,866.7174682617191,0,0,30848.165264391202,0,0,0,0,0,0,0,0,0,0,2018A
1,19,001216-5,2006,F,5,4.25205471366644,2969.8515586853005,0,0,17436.8141029223,0,0,0,0,0,0,0,0,0,0,2018A
1,08,004321-4,2007,M,5,5.22465732414275,3119.8167061805702,0,0,14886.9686018225,0,0,0,0,0,0,0,0,0,0,2018A
1,25,005435-6,2017,F,4,3.29041079431772,3946.02510070801,0,0,46274.6391813965,0,0,0,0,0,0,0,0,0,0,2018A
5,09,811102-2,2011,M,2,0.504109561443329,415.386291503906,0,0,6084.99982228907,0,0,0,0,0,0,0,0,1,402,2018A
3,13,018047-5,2008,F,2,0.101369865238667,209.328765869141,0,0,49182.0004117412,0,0,0,0,0,0,0,0,0,0,2018A
1,19,025217-4,2015,F,3,1.53972596675158,2345.69494628906,0,0,40147.6360085244,0,0,0,0,0,0,0,0,0,0,2018A
3,41,012220-0,2012,M,3,0.504109561443329,804.8743286132809,0,0,25356.999811884198,0,0,0,0,0,0,0,0,0,0,2018A
3,08,024177-6,2015,0,0,0.057534247636794995,167.65573120117202,0,0,49106.00158194981,0,0,0,0,0,0,0,0,0,0,2018A
3,07,015068-1,2010,J,2,0.9369862824678421,2408.50274658203,0,0,28097.1087567709,0,0,0,0,0,0,0,0,0,0,2018A
2,34,015077-0,2011,F,4,0.504109561443329,530.323303222656,0,0,35430.9992010693,0,0,0,0,0,0,0,0,0,0,2018A
1,15,001151-7,2001,F,2,1.26849309355021,1009.7022628784199,0,0,10927.7540319769,0,0,0,0,0,0,0,0,0,0,2018A
1,02,001207-6,2010,J,0,1.6602739579975603,1604.16274642944,0,0,20763.4287555058,0,0,0,0,0,0,0,0,0,0,2018A
2,10,230685-5,2013,M,3,0.504109561443329,873.2459106445309,0,0,34582.0006618934,0,0,0,0,0,0,0,0,0,0,2018A
1,23,004358-3,2011,M,4,1.2054794356226899,946.6189727783199,0,0,19702.831768539498,0,0,0,0,0,0,0,0,0,0,2018A
1,0 ,014093-7,2017,0,0,0.28219178318977395,431.67556762695295,0,0,96689.9983353725,0,0,0,0,0,0,0,0,0,0,2018A
1,07,023067-7,2013,M,5,2.16438345238566,3854.0737686157204,0,0,32584.8700075055,0,0,0,0,0,0,0,0,0,0,2018A
1,20,023140-1,2017,F,5,2.9753423631191303,4589.2477569580105,0,0,61084.2734327603,0,0,0,0,0,0,0,0,1,646,2018A
1,16,025027-9,2005,F,4,1.0082191228866602,616.005889892578,0,0,13231.5001392246,0,0,0,0,0,0,0,0,1,301,2018A
3,23,005238-8,2012,J,4,1.0684931129217101,1313.3520202636698,0,0,27484.976917276203,0,0,0,0,0,0,0,0,0,0,2018A
1,00,014072-4,2014,M,2,0.20821918547153498,551.519104003906,0,0,39122.999935090695,0,0,0,0,0,0,0,0,0,0,2018A
1,05,011101-5,2010,F,2,0.504109561443329,438.88525390625,0,0,29045.9997803148,0,0,0,0,0,0,0,0,0,0,2018A
1,37,001305-6,2014,J,3,3.52602729201317,2319.85245513916,0,0,26175.234663081603,0,0,0,0,0,0,0,0,0,0,2018A
1,07,002028-1,2007,M,2,0.5178081914782521,702.713134765625,0,0,26271.4718246392,0,0,0,0,0,0,0,0,0,0,2018A
1,13,003139-9,2012,F,5,1.01369857788086,609.289611816406,0,0,21550.7299828777,0,0,0,0,0,0,0,0,0,0,2018A
4,13,509291-4,2012,J,0,11.090410888195,16789.9157714844,0,0,152488.54617394,0,0,0,0,0,0,0,0,0,0,2018A
3,03,004370-2,2017,0,0,0.534246545284986,538.2158737182621,0,0,45487.4781889484,1,44280,0,0,0,0,0,0,0,0,2018A
1,17,005079-2,2000,F,4,0.29863014817237893,531.789611816406,0,0,8721.40302274418,0,0,1,791,0,0,0,0,0,0,2018A
3,23,033048-5,2010,J,0,0.00273972610011697,4.45355176925659,0,0,127120.001813881,0,0,0,0,0,0,0,0,0,0,2018A
4,00,509063-6,1996,J,0,0.0684931501746178,103.073768615723,0,0,62021.0000714675,0,0,0,0,0,0,0,0,0,0,2018A
1,22,001161-4,2008,F,0,0.19178082048893,6.69398927688599,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2018A
2,37,015088-6,2014,F,5,0.336986303329468,397.90164184570295,0,0,33.0000007075023,0,0,0,0,0,0,0,0,0,0,2018A
5,10,827102-0,2016,M,3,0.0328767113387585,20.754098892211896,0,0,11362.999787768702,0,0,0,0,0,0,0,0,0,0,2018A
1,16,001161-4,2010,F,5,7.7232874184846905,5498.16500091553,0,0,12951.6975331431,0,0,0,0,1,15776,0,0,1,395,2018A
2,24,071032-6,2015,F,3,1.0082191228866602,2605.60229492188,0,0,101561.49964759301,0,0,0,0,0,0,0,0,0,0,2018A
1,15,014039-2,2006,M,3,0.0739726051688194,56.40254211425779,0,0,20441.9993829843,0,0,0,0,0,0,0,0,0,0,2018A
3,22,017036-4,2016,F,4,0.504109561443329,550.9931640625,0,0,94600.0022067844,0,0,0,0,0,0,0,0,0,0,2018A
1,05,001265-3,2010,M,5,0.684931501746178,444.04370880127,0,0,17921.4003288373,0,0,0,0,0,0,0,0,0,0,2018A
1,18,014061-9,2012,F,1,0.241095885634422,469.092895507813,0,0,40787.0009856195,0,0,0,0,0,0,0,0,0,0,2018A
5,39,861021-5,2018,M,3,0.336986303329468,206.008193969727,0,0,8587.00008702278,0,0,0,0,0,0,0,0,0,0,2018A
3,16,001291-2,2013,M,1,1.7945204675197601,2651.03805541992,0,0,26985.4396785206,0,0,0,0,0,0,0,0,0,0,2018A
1,11,003005-8,2000,F,0,0.504109561443329,347.890716552734,0,0,87.99999905410009,0,0,0,0,0,0,0,0,0,0,2018A
1,16,014061-9,2015,F,4,37.375341329723604,55460.9993362427,0,0,59326.373862793094,1,65695,6,42362,2,95293,0,0,6,3534,2018A
3,01,015142-4,2017,M,5,1.01095888763666,1522.9562988281302,0,0,69836.4630175983,0,0,0,0,0,0,0,0,0,0,2018A
2,39,005257-4,2010,F,4,0.0356164388358593,68.0914306640625,0,0,43747.9995234666,0,0,0,0,0,0,0,0,0,0,2018A
1,27,004433-4,2017,F,5,6.72602720558643,8317.40438461304,0,0,49216.3260859446,0,0,2,4045,0,0,0,0,0,0,2018A
5,11,814012-0,2015,M,2,0.5068493336439129,249.863395690918,0,0,4181.83792871911,0,0,0,0,0,0,0,0,0,0,2018A
1,08,005414-3,2016,M,0,0.504109561443329,17.0928955078125,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2018A
1,15,025175-5,2014,F,5,0.506849303841591,427.77322387695295,0,0,57641.7033724357,0,0,0,0,0,0,0,0,0,0,2018A
1,07,005294-9,2012,F,5,0.504109561443329,533.901611328125,0,0,28411.9997668357,0,0,0,0,0,0,0,0,0,0,2018A
3,39,024194-6,2015,J,3,0.22191780805587802,374.01638793945295,0,0,38629.9984008221,0,0,0,0,0,0,0,0,0,0,2018A
3,17,003364-2,2018,F,3,0.504109561443329,761.6393432617191,0,0,100.00000236475,0,0,0,0,0,0,0,0,0,0,2018A
1,06,004168-8,2004,M,3,1.10958902025595,813.876997470856,0,0,16786.5163606976,0,0,0,0,0,0,0,0,0,0,2018A
2,11,018060-2,2013,M,3,2.91232867911458,3914.30187988281,0,0,32643.6615266161,0,0,2,7580,0,0,0,0,3,2483,2018A
1,12,025216-6,2017,M,2,0.504109561443329,769.180297851563,0,0,39787.0013714365,0,0,0,0,0,0,0,0,0,0,2018A
2,11,023127-4,2016,M,5,0.504109561443329,440.861328125,0,0,43016.000890091804,0,0,0,0,0,0,0,0,0,0,2018A
1,04,013781-1,2013,M,2,0.260273963212967,343.661193847656,0,0,31445.0006461442,0,0,0,0,0,0,0,0,0,0,2018A
1,12,004363-0,2010,J,5,0.241095893085003,232.680671691895,0,0,23962.613571727998,0,0,0,0,0,0,0,0,0,0,2018A
1,01,005276-0,2009,J,5,0.50684928894043,476.450805664063,0,0,21619.9295087211,0,0,0,0,0,0,0,0,0,0,2018A
1,  ,008192-2,2015,M,2,0.62191778421402,2316.97268676758,0,0,80419.35575499019,0,0,0,0,0,0,0,0,0,0,2018A
9,11,516157-6,2013,M,5,0.504109561443329,6729.07080078125,0,0,263363.01204024104,0,0,0,0,0,0,0,0,0,0,2018A
3,29,033099-0,2015,M,4,0.5150684658437971,2840.7915382385304,0,0,192202.21838980698,0,0,0,0,0,0,0,0,0,0,2018A
1,18,025156-9,2010,M,4,21.4164375774562,28562.205627441403,0,0,25742.2515956707,0,0,1,869,0,0,0,0,4,1222,2018A
1,16,001047-2,1995,M,0,0.260273970663548,94.6906426548958,0,0,4416.000071450279,0,0,0,0,0,0,0,0,0,0,2018A
1,31,015111-4,2015,F,4,0.21917808055877697,319.344268798828,0,0,46001.9991830736,0,0,0,0,0,0,0,0,0,0,2018A
1,12,001236-0,2007,F,3,1.1780821979045901,1142.68640136719,0,0,24766.635034324303,0,0,0,0,0,0,0,0,0,0,2018A
1,07,005243-4,2006,F,5,1.01095885038376,712.85791015625,0,0,15419.5878909798,0,0,0,0,0,0,0,0,0,0,2018A
1,01,003389-8,2016,M,3,1.8410958424210502,2384.5,0,0,27355.5472956466,0,0,0,0,0,0,0,0,1,428,2018A
1,02,251267-7,2008,M,1,0.504109561443329,837.5519409179691,0,0,21400.9990433405,0,0,0,0,0,0,0,0,0,0,2018A
1,11,005431-3,2016,F,4,2.0027396827936204,5126.20289611816,0,0,85923.7558459448,0,0,0,0,0,0,0,0,0,0,2018A
2,04,023124-0,2014,F,3,0.504109561443329,1048.69946289063,0,0,66.0000030741745,0,0,0,0,0,0,0,0,0,0,2018A
1,13,017036-4,2016,J,5,2.02465745527297,4468.93509197235,0,0,102626.57350969699,0,0,0,0,0,0,0,0,0,0,2018A
2,14,009036-0,2008,F,0,0.504109561443329,395.726013183594,0,0,55364.042072206394,0,0,0,0,0,0,0,0,0,0,2018A
2,09,009136-7,2009,J,0,0.484931521117687,783.918045043945,0,0,45942.3049564251,0,0,0,0,0,0,0,0,0,0,2018A
4,01,515065-5,2003,0,0,0.142465755343437,253.606552124023,0,0,50204.999417721396,0,0,0,0,0,0,0,0,0,0,2018A
1,13,001137-1,1999,J,3,0.504109561443329,269.64056396484403,0,0,6371.99982075198,0,0,0,0,0,0,0,0,0,0,2018A
1,27,022115-5,2014,F,3,0.504109561443329,923.861328125,0,0,83671.0008866629,0,0,0,0,0,0,0,0,0,0,2018A
1,08,005248-5,2014,M,5,0.493150681257248,870.9835815429691,0,0,35.999998307890394,0,0,0,0,0,0,0,0,0,0,2018A
1,07,041211-1,2004,F,4,0.504109561443329,396.153015136719,0,0,14073.999847000701,0,0,0,0,0,0,0,0,0,0,2018A
3,02,001302-1,2018,J,0,0.49863013625145003,63.153003692627,0,0,56.999998386253395,0,0,0,0,0,0,0,0,0,0,2018A
1,21,004441-5,2014,M,2,0.30684930086135903,343.35430908203097,0,0,41171.0013133059,0,0,0,0,0,0,0,0,0,0,2018A
1,09,001176-2,2007,M,5,6.572602592408661,4402.61990356445,0,0,11602.3976363275,0,0,0,0,1,14579,0,0,1,36,2018A
5,18,811073-5,2013,M,2,0.142465755343437,790.2294921875,0,0,45642.999873545,0,0,0,0,0,0,0,0,0,0,2018A
2,39,015081-9,2012,F,4,0.260273963212967,502.364379882813,0,0,50040.9990298105,0,0,0,0,0,0,0,0,0,0,2018A
1,25,001255-6,2009,M,3,1.6767122820019702,2409.06791687012,0,0,20060.6024600298,0,0,2,14135,0,0,0,0,6,2706,2018A
1,20,005282-5,2012,M,5,4.83835604786873,3700.2884254455603,0,0,26272.2219100689,0,0,0,0,0,0,0,0,0,0,2018A
1,07,021327-6,2017,M,2,0.31232875585556,897.945190429688,0,0,118523.99893053599,0,0,0,0,0,0,0,0,0,0,2018A
2,13,005255-8,2007,M,5,6.54520529136062,8363.61803817749,0,0,28967.5020317577,0,0,0,0,0,0,1,31772,0,0,2018A
1,31,011102-3,2013,F,4,0.0109589044004679,14.765027046203599,0,0,34022.9993563374,0,0,0,0,0,0,0,0,0,0,2018A
1,11,001436-2,2015,M,5,0.504109561443329,524.3118896484381,0,0,28172.999297314702,0,0,0,0,0,0,0,0,0,0,2018A
2,21,015064-9,2012,M,0,1.24931502342224,484.054809570313,0,0,38392.4008162585,0,0,0,0,0,0,0,0,0,0,2018A
1,14,013412-2,2012,M,5,0.45205479860305803,432.336059570313,0,0,26410.0007676464,0,0,0,0,0,0,0,0,0,0,2018A
2,11,005155-1,2001,M,4,1.52602731436491,1628.6234409809101,0,0,16459.2458815297,0,0,0,0,0,0,0,0,0,0,2018A
3,21,005291-4,2012,M,2,0.20547945797443398,554.235656738281,0,0,65088.000533739694,0,0,0,0,0,0,0,0,0,0,2018A
1,05,024126-1,2010,F,2,1.4109588563442201,1483.64245605469,0,0,24082.3126705406,1,23746,0,0,0,0,0,0,0,0,2018A
1,11,001315-3,2011,M,0,2.83287657797337,1168.68075180054,0,0,27535.882587494398,1,25295,0,0,0,0,0,0,0,0,2018A
1,29,003374-0,2018,M,5,0.690410971641541,911.8905639648441,0,0,89746.5714236875,0,0,0,0,0,0,0,0,0,0,2018A
3,39,004389-3,2015,F,5,1.0082191228866602,2044.1093139648399,0,0,119.500000177356,0,0,0,0,0,0,0,0,0,0,2018A
3,15,012572-2,2016,F,4,0.0767123252153397,95.7814178466797,0,0,52539.0008020471,0,0,0,0,0,0,0,0,0,0,2018A
5,13,999999-9,2018,M,3,0.18904109485447398,9637.19944000244,0,0,77745.0133407245,0,0,0,0,0,0,0,0,0,0,2018A
1,08,004285-4,2007,M,5,0.504109561443329,281.530059814453,0,0,18712.000642266,0,0,0,0,0,0,0,0,0,0,2018A
4,39,509287-6,2012,M,5,0.40547946095466597,1637.70495605469,0,0,135.999999412008,0,0,0,0,0,0,0,0,0,0,2018A
1,11,004381-8,2015,F,5,6.66027373075485,12043.900436401398,0,0,65949.4026418682,0,0,2,12763,0,0,0,0,2,91,2018A
1,03,014046-5,2007,F,3,1.3972602337598798,1241.64530181885,0,0,22414.035322612002,0,0,0,0,0,0,0,0,0,0,2018A
2,09,008153-1,2012,F,2,1.0136985965073102,3024.54895019531,0,0,41407.6529270295,0,0,0,0,0,0,0,0,2,220,2018A
1,39,002111-3,2010,F,5,1.0109588801860798,1746.41798400879,0,0,46206.70245586731,0,0,0,0,0,0,0,0,0,0,2018A
1,13,001355-2,2014,M,5,1.6849314570426899,1954.11750793457,0,0,41021.546225777594,0,0,0,0,0,0,0,0,0,0,2018A
1,25,001267-0,2011,M,4,2.10410951822996,1451.0978698730498,0,0,20580.5453272722,0,0,0,0,0,0,0,0,0,0,2018A
3,14,001282-3,2013,M,0,0.0356164388358593,27.958904266357397,0,0,55103.000074785195,0,0,0,0,0,0,0,0,0,0,2018A
1,21,025184-4,2016,M,5,6.671232721302661,8746.30565261841,0,0,39772.8748970366,0,0,2,18823,0,0,0,0,0,0,2018A
2,05,015072-0,2009,M,4,0.536986298859119,775.120193481445,0,0,30680.24523697,0,0,0,0,0,0,0,0,0,0,2018A
3,36,014054-6,2010,F,0,0.39178082346916204,1406.3486328125,0,0,46015.9978919796,0,0,0,0,0,0,0,0,0,0,2018A
4,36,509105-5,1999,J,0,0.504109561443329,131.71585083007798,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2018A
